time,PriceUSD,daily_allocation_usd,daily_btc_purchase,cumulative_usd_strategy,cumulative_btc_strategy,cumulative_usd_dca,cumulative_btc_dca,spd_strategy,spd_dca,spd_improvement
2019-02-22,3948.30051052016,189.39129128010052,0.04796780051960877,8640.20434631926,2.395045234523913,5300.0,1.4603847197380868,27719.775349343512,27554.428674303523,165.34667503998935
2019-02-23,4110.15112127411,103.30672305182648,0.02513453155459703,8743.511069371087,2.42017976607851,5400.0,1.4847147253873683,27679.724390771447,27494.717136803116,185.0072539683315
2019-02-24,3754.18378988895,300.0,0.07991084528359602,9043.511069371087,2.500090611362106,5500.0,1.5113516738152335,27645.13242903533,27479.121342095154,166.01108694017603
2019-02-25,3822.01869666861,25.77226318848486,0.0067431023325314355,9069.283332559571,2.5068337136946375,5600.0,1.5375158577024455,27640.924004379387,27455.640316115096,185.2836882642914
2019-02-26,3796.17506838106,32.385793612237684,0.008531164403344846,9101.66912617181,2.5153648780979823,5700.0,1.563858162311344,27636.303223384177,27436.10811072533,200.19511265884648
2019-02-27,3799.3819924021,32.35291418273237,0.008515309660210751,9134.022040354543,2.523880187758193,5800.0,1.590178232312196,27631.64109532001,27416.866074348207,214.77502097180331
2019-02-28,3792.94772296902,23.64020050434753,0.006232672378052867,9157.66224085889,2.530112860136246,5900.0,1.616542951075502,27628.3705774559,27399.033069076304,229.3375083795945
2019-03-01,3810.63269257744,26.342806940471842,0.006912974580778622,9184.005047799363,2.5370258347170247,6000.0,1.6427853124016896,27624.395038033406,27379.755206694826,244.63983133857982
2019-03-02,3809.64339099942,87.6331065208157,0.023002968395376786,9271.638154320179,2.5600288031124014,6100.0,1.6690344884364485,27611.39682656338,27361.22112190899,250.17570465438985
2019-03-03,3782.38187025132,72.74519361465714,0.019232641258885793,9344.383347934836,2.579261444371287,6200.0,1.6954728554312004,27602.264893609263,27346.336377922584,255.92851568667902
2019-03-04,3698.16185505552,21.978385427606867,0.005943056655987522,9366.361733362442,2.585204501027275,6300.0,1.7225133160490331,27600.94660682306,27341.48120712751,259.46539969555306
2019-03-05,3840.1280490941,79.98554411040355,0.020828874216648176,9446.347277472845,2.606033375243923,6400.0,1.74855411435616,27587.73628255924,27321.158036815003,266.5782457442365
2019-03-06,3851.99842548218,53.67295041452628,0.013933793445880674,9500.020227887371,2.619967168689804,6500.0,1.774514664946853,27578.543054033435,27300.225614566967,278.3174394664675
2019-03-07,3855.92316832262,34.584572633405905,0.008969206886051797,9534.604800520778,2.6289363755758557,6600.0,1.8004487916487348,27572.57831422928,27279.52714619295,293.051168036327
2019-03-08,3839.23355289304,300.0,0.07814059651930687,9834.604800520778,2.7070769720951624,6700.0,1.8264956571551705,27526.037161674383,27261.1292112712,264.90795040318335
2019-03-09,3910.36116656926,158.77771046470266,0.0406043594699478,9993.38251098548,2.74768133156511,6800.0,1.852068742540461,27495.00810706136,27236.305037359718,258.70306970164165
2019-03-10,3903.9119509059,100.10674450122063,0.025642674773438713,10093.489255486702,2.773324006338549,6900.0,1.8776840743557175,27476.3655673483,27212.812671821994,263.5528955263071
2019-03-11,3851.56892168323,50.28321090345632,0.013055254086296169,10143.772466390159,2.786379260424845,7000.0,1.9036475199108596,27468.86594368207,27194.964570155134,273.90137352693637
2019-03-12,3858.91482378726,99.94049927317191,0.025898602025915454,10243.712965663331,2.8122778624507605,7100.0,1.929561540967654,27453.696446566253,27176.92311222048,276.77333434577304
2019-03-13,3851.95746639392,81.80189076427637,0.021236447047494708,10325.514856427608,2.833514309498255,7200.0,1.9555223676051343,27441.869474764248,27160.03288340464,281.83659135960625
